operator;operatorQID;jurisdictions;jurisdictionQIDs;country;countryQID;city;cityQID;latitude;longitude;phone;email;website;facebook;twitter;youtube;picture;pictureAuthor;pictureLicense;pictureLicenseURL;type;typeQID;creation;QID
Portugal;http://www.wikidata.org/entity/Q45;Ethiopia|South Sudan|Djibouti|Rwanda|Somalia;http://www.wikidata.org/entity/Q115|http://www.wikidata.org/entity/Q958|http://www.wikidata.org/entity/Q977|http://www.wikidata.org/entity/Q1037|http://www.wikidata.org/entity/Q1045;Ethiopia;http://www.wikidata.org/entity/Q115;Addis Ababa;http://www.wikidata.org/entity/Q3624;8.9988;38.7714;;;https://adisabeba.embaixadaportugal.mne.gov.pt;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105495575
Portugal;http://www.wikidata.org/entity/Q45;Finland|Estonia;http://www.wikidata.org/entity/Q33|http://www.wikidata.org/entity/Q191;Finland;http://www.wikidata.org/entity/Q33;Helsinki;http://www.wikidata.org/entity/Q1757;60.1664;24.951;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Austria%20and%20Portugal%20in%20Helsinki.jpg;Harri Hedman;CC BY 3.0;https://creativecommons.org/licenses/by/3.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105517872
Portugal;http://www.wikidata.org/entity/Q45;;;France;http://www.wikidata.org/entity/Q142;6th arrondissement of Lyon;http://www.wikidata.org/entity/Q3358;45.771043;4.851411;;;http://www.secomunidades.pt/web/lyon;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Portuguese%20consulate%2C%20Lyon%20-%201.JPG;Benoît Prieur;CC0;http://creativecommons.org/publicdomain/zero/1.0/deed.en;consulate general;http://www.wikidata.org/entity/Q372690;;http://www.wikidata.org/entity/Q16507632
Portugal;http://www.wikidata.org/entity/Q45;;;France;http://www.wikidata.org/entity/Q142;Bordeaux;http://www.wikidata.org/entity/Q1479;44.8508;-0.576147;;;https://www.bordeus.consuladoportugal.mne.pt/pt/;;;;;;;;consulate general;http://www.wikidata.org/entity/Q372690;;http://www.wikidata.org/entity/Q16507629
Portugal;http://www.wikidata.org/entity/Q45;;;France;http://www.wikidata.org/entity/Q142;Marseille;http://www.wikidata.org/entity/Q23482;43.2791;5.38801;;;http://www.secomunidades.pt/web/marselha;;;;;;;;consulate general;http://www.wikidata.org/entity/Q372690;;http://www.wikidata.org/entity/Q16507633
Portugal;http://www.wikidata.org/entity/Q45;France|Monaco;http://www.wikidata.org/entity/Q142|http://www.wikidata.org/entity/Q235;France;http://www.wikidata.org/entity/Q142;Paris;http://www.wikidata.org/entity/Q90;48.869013888;2.278161111;;;https://paris.embaixadaportugal.mne.gov.pt;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Portuguese%20embassy%20in%20Paris.jpg;Pymouss44>Pymouss</a>;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q20051130
Portugal;http://www.wikidata.org/entity/Q45;;;France;http://www.wikidata.org/entity/Q142;Paris;http://www.wikidata.org/entity/Q90;48.8812;2.31079;;;http://www.consuladoportugalparis.com;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Portuguese%20consulate%20general%20in%20Paris.jpg;Pymouss44>Pymouss</a>;CC BY-SA 3.0;https://creativecommons.org/licenses/by-sa/3.0;consulate general;http://www.wikidata.org/entity/Q372690;;http://www.wikidata.org/entity/Q16507634
Portugal;http://www.wikidata.org/entity/Q45;;;France;http://www.wikidata.org/entity/Q142;Strasbourg;http://www.wikidata.org/entity/Q6602;48.5858;7.7673;;;http://www.secomunidades.pt/web/estrasburgo;;;;;;;;consulate general;http://www.wikidata.org/entity/Q372690;;http://www.wikidata.org/entity/Q16507660
Portugal;http://www.wikidata.org/entity/Q45;Germany;http://www.wikidata.org/entity/Q183;Germany;http://www.wikidata.org/entity/Q183;Berlin;http://www.wikidata.org/entity/Q64;52.508119444;13.394919444;;;https://www.berlim.embaixadaportugal.mne.pt/;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Embaixada%20de%20Portugal%20em%20Berlim.jpg;Joehawkins>Joehawkins</a>;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;embassy;http://www.wikidata.org/entity/Q3917681;1871-01-01T00:00:00Z;http://www.wikidata.org/entity/Q23786534
Portugal;http://www.wikidata.org/entity/Q45;Greece;http://www.wikidata.org/entity/Q41;Greece;http://www.wikidata.org/entity/Q41;Athens;http://www.wikidata.org/entity/Q1524;37.9759;23.7416;;;https://atenas.embaixadaportugal.mne.gov.pt;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105519101
Portugal;http://www.wikidata.org/entity/Q45;Guinea-Bissau;http://www.wikidata.org/entity/Q1007;Guinea-Bissau;http://www.wikidata.org/entity/Q1007;Bissau;http://www.wikidata.org/entity/Q3739;11.8619;-15.5873;;;https://bissau.embaixadaportugal.mne.gov.pt;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Embaixada%20de%20Portugal%20em%20Bissau%2002.jpg;Joehawkins>Joehawkins</a>;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105519159
Portugal;http://www.wikidata.org/entity/Q45;Hungary|Kosovo;http://www.wikidata.org/entity/Q28|http://www.wikidata.org/entity/Q1246;Hungary;http://www.wikidata.org/entity/Q28;Budapest;http://www.wikidata.org/entity/Q1781;47.490791666;19.023980555;;;https://budapeste.embaixadaportugal.mne.gov.pt;;;;http://commons.wikimedia.org/wiki/Special:FilePath/MOM%20Park%20complex.%20Lisszabon%20Promenade.%20Portuguese%20Embassy.JPG;Globetrotter19>Globetrotter19</a>;CC BY-SA 3.0;https://creativecommons.org/licenses/by-sa/3.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105519215
Portugal;http://www.wikidata.org/entity/Q45;India|Maldives|Sri Lanka|Nepal|Bangladesh;http://www.wikidata.org/entity/Q668|http://www.wikidata.org/entity/Q826|http://www.wikidata.org/entity/Q854|http://www.wikidata.org/entity/Q837|http://www.wikidata.org/entity/Q902;India;http://www.wikidata.org/entity/Q668;New Delhi;http://www.wikidata.org/entity/Q987;28.6007;77.1829;;;https://novadeli.embaixadaportugal.mne.gov.pt;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105489143
Portugal;http://www.wikidata.org/entity/Q45;Indonesia|Marshall Islands|Brunei|Philippines;http://www.wikidata.org/entity/Q252|http://www.wikidata.org/entity/Q709|http://www.wikidata.org/entity/Q921|http://www.wikidata.org/entity/Q928;Indonesia;http://www.wikidata.org/entity/Q252;Jakarta;http://www.wikidata.org/entity/Q3630;-6.1959;106.8284;;;https://jacarta.embaixadaportugal.mne.gov.pt;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105491679
Portugal;http://www.wikidata.org/entity/Q45;Iran;http://www.wikidata.org/entity/Q794;Iran;http://www.wikidata.org/entity/Q794;Tehran;http://www.wikidata.org/entity/Q3616;35.7766;51.4511;;;https://teerao.embaixadaportugal.mne.gov.pt;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105519248
Portugal;http://www.wikidata.org/entity/Q45;Israel;http://www.wikidata.org/entity/Q801;Israel;http://www.wikidata.org/entity/Q801;Tel Aviv;http://www.wikidata.org/entity/Q33935;32.0702;34.7874;;;https://telavive.embaixadaportugal.mne.gov.pt;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105120956
Portugal;http://www.wikidata.org/entity/Q45;Vatican City;http://www.wikidata.org/entity/Q237;Italy;http://www.wikidata.org/entity/Q38;Rome;http://www.wikidata.org/entity/Q220;41.9265;12.4779;;;https://www.santase.embaixadaportugal.mne.pt;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q10272293
Portugal;http://www.wikidata.org/entity/Q45;Italy|Albania|Malta|San Marino;http://www.wikidata.org/entity/Q38|http://www.wikidata.org/entity/Q222|http://www.wikidata.org/entity/Q233|http://www.wikidata.org/entity/Q238;Italy;http://www.wikidata.org/entity/Q38;Rome;http://www.wikidata.org/entity/Q220;41.9202;12.494;;;https://roma.embaixadaportugal.mne.gov.pt;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q103903813
Portugal;http://www.wikidata.org/entity/Q45;Japan;http://www.wikidata.org/entity/Q17;Japan;http://www.wikidata.org/entity/Q17;Tokyo;http://www.wikidata.org/entity/Q1490;35.685602;139.7391;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Portugal%20in%20Tokyo.jpg;Aquintero82>Aquintero82</a>;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q61923846
Portugal;http://www.wikidata.org/entity/Q45;Kazakhstan;http://www.wikidata.org/entity/Q232;Kazakhstan;http://www.wikidata.org/entity/Q232;Astana;http://www.wikidata.org/entity/Q1520;51.173813888;71.405919444;;;;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105492422
Portugal;http://www.wikidata.org/entity/Q45;Kenya;http://www.wikidata.org/entity/Q114;Kenya;http://www.wikidata.org/entity/Q114;Nairobi;http://www.wikidata.org/entity/Q3870;-1.2113;36.8164;;;;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105531227
Portugal;http://www.wikidata.org/entity/Q45;Denmark|Lithuania;http://www.wikidata.org/entity/Q35|http://www.wikidata.org/entity/Q37;Kingdom of Denmark;http://www.wikidata.org/entity/Q756617;Copenhagen Municipality;http://www.wikidata.org/entity/Q504125;55.6819;12.5931;;;https://copenhaga.embaixadaportugal.mne.gov.pt;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Embassies%20of%20Portugal%20and%20Venezuela%20in%20Copenhague.jpg;Inisheer>Fanny Schertzer</a>;CC BY-SA 3.0;https://creativecommons.org/licenses/by-sa/3.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105495477
Portugal;http://www.wikidata.org/entity/Q45;Luxembourg;http://www.wikidata.org/entity/Q32;Luxembourg;http://www.wikidata.org/entity/Q32;Luxembourg;http://www.wikidata.org/entity/Q1842;49.6057;6.0987;;;https://www.luxemburgo.embaixadaportugal.mne.pt;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q100787167
Portugal;http://www.wikidata.org/entity/Q45;Mexico|Honduras|Dominican Republic|El Salvador|Nicaragua|Belize|Guatemala;http://www.wikidata.org/entity/Q96|http://www.wikidata.org/entity/Q783|http://www.wikidata.org/entity/Q786|http://www.wikidata.org/entity/Q792|http://www.wikidata.org/entity/Q811|http://www.wikidata.org/entity/Q242|http://www.wikidata.org/entity/Q774;Mexico;http://www.wikidata.org/entity/Q96;Mexico City;http://www.wikidata.org/entity/Q1489;19.4112;-99.2235;;;https://mexico.embaixadaportugal.mne.gov.pt;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Embajada%20de%20Portugal%20en%20Ciudad%20de%20M%C3%A9xico.jpg;Aquintero82>Aquintero82</a>;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105489246
Portugal;http://www.wikidata.org/entity/Q45;Morocco;http://www.wikidata.org/entity/Q1028;Morocco;http://www.wikidata.org/entity/Q1028;Rabat;http://www.wikidata.org/entity/Q3551;33.9805;-6.8312;;;https://rabat.embaixadaportugal.mne.gov.pt;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105519972
Portugal;http://www.wikidata.org/entity/Q45;Tanzania|Mauritius|Mozambique|Seychelles|Eswatini;http://www.wikidata.org/entity/Q924|http://www.wikidata.org/entity/Q1027|http://www.wikidata.org/entity/Q1029|http://www.wikidata.org/entity/Q1042|http://www.wikidata.org/entity/Q1050;Mozambique;http://www.wikidata.org/entity/Q1029;KaMpfumo district;http://www.wikidata.org/entity/Q18571922;-25.9742;32.5943;;;https://maputo.embaixadaportugal.mne.gov.pt;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Portuguese%20embassy%2C%20Maputo.jpg;Johanne Worsaae;CC BY-SA 2.0;https://creativecommons.org/licenses/by-sa/2.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105517110
Portugal;http://www.wikidata.org/entity/Q45;Namibia;http://www.wikidata.org/entity/Q1030;Namibia;http://www.wikidata.org/entity/Q1030;Windhoek;http://www.wikidata.org/entity/Q3935;-22.5641;17.1153;;;https://windhoek.embaixadaportugal.mne.gov.pt;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105530990
Portugal;http://www.wikidata.org/entity/Q45;Netherlands;http://www.wikidata.org/entity/Q55;Netherlands;http://www.wikidata.org/entity/Q55;The Hague;http://www.wikidata.org/entity/Q36600;52.0857;4.3019;;;https://www.haia.embaixadaportugal.mne.pt/;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Ambassade%20van%20Portugal%2C%20Den%20Haag.JPG;Dqfn13>Dqfn13</a>;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q100491443
Portugal;http://www.wikidata.org/entity/Q45;Ghana|Chad|Togo|Benin|Cameroon|Niger|Nigeria;http://www.wikidata.org/entity/Q117|http://www.wikidata.org/entity/Q657|http://www.wikidata.org/entity/Q945|http://www.wikidata.org/entity/Q962|http://www.wikidata.org/entity/Q1009|http://www.wikidata.org/entity/Q1032|http://www.wikidata.org/entity/Q1033;Nigeria;http://www.wikidata.org/entity/Q1033;Abuja;http://www.wikidata.org/entity/Q3787;9.080336111;7.500636111;;;;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105489301
Portugal;http://www.wikidata.org/entity/Q45;Norway|Iceland;http://www.wikidata.org/entity/Q20|http://www.wikidata.org/entity/Q189;Norway;http://www.wikidata.org/entity/Q20;Oslo municipality;http://www.wikidata.org/entity/Q5245991;59.92216111;10.72372778;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Josefines%20gate%2037%20Oslo.jpg;Mahlum>Mahlum</a>;Public domain;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q17194991
Portugal;http://www.wikidata.org/entity/Q45;Pakistan|Afghanistan;http://www.wikidata.org/entity/Q843|http://www.wikidata.org/entity/Q889;Pakistan;http://www.wikidata.org/entity/Q843;Islamabad;http://www.wikidata.org/entity/Q1362;33.7155;73.057;;;https://islamabad.embaixadaportugal.mne.gov.pt;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105483183
Portugal;http://www.wikidata.org/entity/Q45;Panama|Costa Rica;http://www.wikidata.org/entity/Q804|http://www.wikidata.org/entity/Q800;Panama;http://www.wikidata.org/entity/Q804;Panama City;http://www.wikidata.org/entity/Q3306;8.9862;-79.5209;;;https://panama.embaixadaportugal.mne.gov.pt;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105494712
Portugal;http://www.wikidata.org/entity/Q45;People's Republic of China|Mongolia;http://www.wikidata.org/entity/Q148|http://www.wikidata.org/entity/Q711;People's Republic of China;http://www.wikidata.org/entity/Q148;Beijing;http://www.wikidata.org/entity/Q956;39.9422;116.451;;;https://www.pequim.embaixadaportugal.mne.pt;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q100272621
Portugal;http://www.wikidata.org/entity/Q45;;;People's Republic of China;http://www.wikidata.org/entity/Q148;Macau;http://www.wikidata.org/entity/Q14773;;;;mailto:macau@mne.pt;https://www.cgportugal.org/;cgmohk;;;http://commons.wikimedia.org/wiki/Special:FilePath/Ptmoconsulate.JPG;Whhalbert>Whhalbert</a>;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;consulate general;http://www.wikidata.org/entity/Q372690;;http://www.wikidata.org/entity/Q15932771
Portugal;http://www.wikidata.org/entity/Q45;Peru|Bolivia;http://www.wikidata.org/entity/Q419|http://www.wikidata.org/entity/Q750;Peru;http://www.wikidata.org/entity/Q419;Lima;http://www.wikidata.org/entity/Q2868;-12.1064;-77.0385;;;https://lima.embaixadaportugal.mne.gov.pt;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105490033
Portugal;http://www.wikidata.org/entity/Q45;Poland;http://www.wikidata.org/entity/Q36;Poland;http://www.wikidata.org/entity/Q36;Warsaw;http://www.wikidata.org/entity/Q270;52.224475;21.06665;+48-22-511-10-10;;http://ambasada-portugalii.pl;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20portugal%20warsaw.JPG;Warschauer>Warschauer</a>;CC BY-SA 3.0;https://creativecommons.org/licenses/by-sa/3.0;embassy;http://www.wikidata.org/entity/Q3917681;1919-01-01T00:00:00Z;http://www.wikidata.org/entity/Q11685579
Portugal;http://www.wikidata.org/entity/Q45;Qatar|Oman;http://www.wikidata.org/entity/Q846|http://www.wikidata.org/entity/Q842;Qatar;http://www.wikidata.org/entity/Q846;Doha;http://www.wikidata.org/entity/Q3861;25.3452;51.5049;;;https://doha.embaixadaportugal.mne.gov.pt;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105531077
Portugal;http://www.wikidata.org/entity/Q45;Republic of Ireland;http://www.wikidata.org/entity/Q27;Republic of Ireland;http://www.wikidata.org/entity/Q27;Dublin;http://www.wikidata.org/entity/Q1761;53.3278;-6.2458;;;https://dublin.embaixadaportugal.mne.gov.pt;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Dublin%20Portuguese%20Embassy.jpg;ClaireWhi>Claire Whitehead</a>;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q104773339
Portugal;http://www.wikidata.org/entity/Q45;Moldova|Romania;http://www.wikidata.org/entity/Q217|http://www.wikidata.org/entity/Q218;Romania;http://www.wikidata.org/entity/Q218;Bucharest;http://www.wikidata.org/entity/Q19660;44.4581;26.0922;;;https://bucareste.embaixadaportugal.mne.gov.pt;;;;http://commons.wikimedia.org/wiki/Special:FilePath/ParisNr55%20%282%29.JPG;Țetcu Mircea Rareș>Țetcu Mircea Rareș</a>;CC BY-SA 3.0 ro;https://creativecommons.org/licenses/by-sa/3.0/ro/deed.en;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105520360
Portugal;http://www.wikidata.org/entity/Q45;Russia|Belarus|Uzbekistan|Armenia|Kyrgyzstan|Tajikistan;http://www.wikidata.org/entity/Q159|http://www.wikidata.org/entity/Q184|http://www.wikidata.org/entity/Q265|http://www.wikidata.org/entity/Q399|http://www.wikidata.org/entity/Q813|http://www.wikidata.org/entity/Q863;Russia;http://www.wikidata.org/entity/Q159;Moscow;http://www.wikidata.org/entity/Q649;55.77730556;37.63725;;;https://moscovo.embaixadaportugal.mne.gov.pt;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Portugal%20in%20Moscow%2C%20building.jpg;LEMeZza>LEMeZza</a>;CC BY-SA 3.0;https://creativecommons.org/licenses/by-sa/3.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q4374036
Portugal;http://www.wikidata.org/entity/Q45;Bahrain|Yemen|Saudi Arabia;http://www.wikidata.org/entity/Q398|http://www.wikidata.org/entity/Q805|http://www.wikidata.org/entity/Q851;Saudi Arabia;http://www.wikidata.org/entity/Q851;Riyadh;http://www.wikidata.org/entity/Q3692;24.7163;46.6776;;;https://riade.embaixadaportugal.mne.gov.pt;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q68170086
Portugal;http://www.wikidata.org/entity/Q45;Mali|Burkina Faso|The Gambia|Guinea|Ivory Coast|Liberia|Mauritania|Senegal|Sierra Leone;http://www.wikidata.org/entity/Q912|http://www.wikidata.org/entity/Q965|http://www.wikidata.org/entity/Q1005|http://www.wikidata.org/entity/Q1006|http://www.wikidata.org/entity/Q1008|http://www.wikidata.org/entity/Q1014|http://www.wikidata.org/entity/Q1025|http://www.wikidata.org/entity/Q1041|http://www.wikidata.org/entity/Q1044;Senegal;http://www.wikidata.org/entity/Q1041;Dakar;http://www.wikidata.org/entity/Q3718;14.6946;-17.472;;;https://dakar.embaixadaportugal.mne.gov.pt;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105491834
Portugal;http://www.wikidata.org/entity/Q45;North Macedonia|Bosnia and Herzegovina|Montenegro|Serbia;http://www.wikidata.org/entity/Q221|http://www.wikidata.org/entity/Q225|http://www.wikidata.org/entity/Q236|http://www.wikidata.org/entity/Q403;Serbia;http://www.wikidata.org/entity/Q403;Belgrade;http://www.wikidata.org/entity/Q3711;44.7746;20.4579;;;https://belgrado.embaixadaportugal.mne.gov.pt;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105490451
Portugal;http://www.wikidata.org/entity/Q45;Singapore;http://www.wikidata.org/entity/Q334;Singapore;http://www.wikidata.org/entity/Q334;Singapore;http://www.wikidata.org/entity/Q334;1.2996;103.8403;;;https://singapura.embaixadaportugal.mne.gov.pt;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105531572
Portugal;http://www.wikidata.org/entity/Q45;Slovakia;http://www.wikidata.org/entity/Q214;Slovakia;http://www.wikidata.org/entity/Q214;Bratislava;http://www.wikidata.org/entity/Q1780;48.1432;17.1066;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Bratislava%20-%20Ve%C4%BEvyslanectvo%20Portugalskej%20republiky%2002.jpg;Pymouss>Pymouss</a>;CC BY-SA 4.0;https://creativecommons.org/licenses/by-sa/4.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q53205364
Portugal;http://www.wikidata.org/entity/Q45;South Africa|Botswana|Comoros|Lesotho|Madagascar;http://www.wikidata.org/entity/Q258|http://www.wikidata.org/entity/Q963|http://www.wikidata.org/entity/Q970|http://www.wikidata.org/entity/Q1013|http://www.wikidata.org/entity/Q1019;South Africa;http://www.wikidata.org/entity/Q258;Pretoria;http://www.wikidata.org/entity/Q3926;-25.7622;28.2043;;;https://www.embaixadaportugal.org.za;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105483750
Portugal;http://www.wikidata.org/entity/Q45;North Korea|South Korea;http://www.wikidata.org/entity/Q423|http://www.wikidata.org/entity/Q884;South Korea;http://www.wikidata.org/entity/Q884;Seoul;http://www.wikidata.org/entity/Q8684;37.5792;126.9885;;;https://seul.embaixadaportugal.mne.gov.pt;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105531312
Portugal;http://www.wikidata.org/entity/Q45;Spain|Andorra;http://www.wikidata.org/entity/Q29|http://www.wikidata.org/entity/Q228;Spain;http://www.wikidata.org/entity/Q29;Madrid;http://www.wikidata.org/entity/Q2807;40.4299;-3.6847;;;https://madrid.embaixadaportugal.mne.gov.pt;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Calle%20Ortega%20y%20Gasset%20esquina%20Lagasca%2C%20Madrid.JPG;Asqueladd>Asqueladd</a>;CC BY-SA 3.0;https://creativecommons.org/licenses/by-sa/3.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105337206
Portugal;http://www.wikidata.org/entity/Q45;Sweden|Latvia;http://www.wikidata.org/entity/Q34|http://www.wikidata.org/entity/Q211;Sweden;http://www.wikidata.org/entity/Q34;Stockholm;http://www.wikidata.org/entity/Q1754;59.3389;18.0567;;;;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Narvav%C3%A4gen30-32.JPG;Ankara>Ankara</a>;CC BY-SA 3.0;https://creativecommons.org/licenses/by-sa/3.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q10638041
Portugal;http://www.wikidata.org/entity/Q45;Switzerland|Liechtenstein;http://www.wikidata.org/entity/Q39|http://www.wikidata.org/entity/Q347;Switzerland;http://www.wikidata.org/entity/Q39;Bern;http://www.wikidata.org/entity/Q70;46.937669444;7.476666666;+41-31-352-86-68;mailto:embassyportugal.berna@mne.pt;https://berna.embaixadaportugal.mne.gov.pt;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q26980151
Portugal;http://www.wikidata.org/entity/Q45;Equatorial Guinea|Gabon|São Tomé and Príncipe;http://www.wikidata.org/entity/Q983|http://www.wikidata.org/entity/Q1000|http://www.wikidata.org/entity/Q1039;São Tomé and Príncipe;http://www.wikidata.org/entity/Q1039;São Tomé;http://www.wikidata.org/entity/Q3932;0.337733;6.739693;;;https://saotome.embaixadaportugal.mne.gov.pt;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Portuguese%20Embassy%2C%20S.%20Tom%C3%A9%20e%20Princ%C3%ADpe%202.jpg;Roberto Santorini;CC BY-SA 2.0;https://creativecommons.org/licenses/by-sa/2.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q55264659
Portugal;http://www.wikidata.org/entity/Q45;Cambodia|Laos|Malaysia|Myanmar|Thailand|Vietnam;http://www.wikidata.org/entity/Q424|http://www.wikidata.org/entity/Q819|http://www.wikidata.org/entity/Q833|http://www.wikidata.org/entity/Q836|http://www.wikidata.org/entity/Q869|http://www.wikidata.org/entity/Q881;Thailand;http://www.wikidata.org/entity/Q869;Bangkok;http://www.wikidata.org/entity/Q1861;13.727778;100.514167;;;https://banguecoque.embaixadaportugal.mne.gov.pt;;;;http://commons.wikimedia.org/wiki/Special:FilePath/Embassy%20of%20Portugal%20Bangkok.JPG;Takeaway>Takeaway</a>;CC BY-SA 3.0;https://creativecommons.org/licenses/by-sa/3.0;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q49001528
Portugal;http://www.wikidata.org/entity/Q45;Tunisia|Libya;http://www.wikidata.org/entity/Q948|http://www.wikidata.org/entity/Q1016;Tunisia;http://www.wikidata.org/entity/Q948;Tunis;http://www.wikidata.org/entity/Q3572;36.8308;10.1687;;;https://tunes.embaixadaportugal.mne.gov.pt;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105519405
Portugal;http://www.wikidata.org/entity/Q45;Turkey|Azerbaijan|Georgia|Turkmenistan;http://www.wikidata.org/entity/Q43|http://www.wikidata.org/entity/Q227|http://www.wikidata.org/entity/Q230|http://www.wikidata.org/entity/Q874;Turkey;http://www.wikidata.org/entity/Q43;Ankara;http://www.wikidata.org/entity/Q3640;39.8937;32.867;;;https://ancara.embaixadaportugal.mne.gov.pt;;;;;;;;embassy;http://www.wikidata.org/entity/Q3917681;;http://www.wikidata.org/entity/Q105489054
